20110929,SPR,A.SPRINGER AG VNA
20110929,ARL,AAREAL BANK AG
20110929,NDA,AURUBIS AG
20110929,BYW6,BAYWA AG VINK.NA. O.N.
20110929,GBF,BILFINGER BERGER SE O.N.
20110929,BNR,BRENNTAG AG
20110929,CLS1,CELESIO AG NAM. O.N.
20110929,CON,CONTINENTAL AG O.N.
20110929,DEQ,DEUTSCHE EUROSHOP AG O.N.
20110929,DWNI,DEUTSCHE WOHNEN AG INH
20110929,DEZ,DEUTZ AG O.N.
20110929,DOU,DOUGLAS HOLDING O.N.
20110929,ZIL2,ELRINGKLINGER AG NA O.N.
20110929,EAD,EUROP.AERON.DEF.+SP. EADS
20110929,FIE,FIELMANN AG O.N.
20110929,FRA,FRAPORT AG FFM.AIRPORT
20110929,FPE3,FUCHS PETROL.AG VZO O.N.
20110929,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20110929,G1A,GEA GROUP AG
20110929,GXI,GERRESHEIMER AG
20110929,GWI1,GERRY WEBER INTERNAT.O.N.
20110929,GIL,GILDEMEISTER AG O.N.
20110929,GIB,GSW IMMOBILIEN AG
20110929,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20110929,HNR1,HANN.RUECKVER.AG NA O.N.
20110929,HDD,HEIDELBERG.DRUCKMA.O.N.
20110929,HOT,HOCHTIEF AG
20110929,BOS3,HUGO BOSS AG VZO O.N.
20110929,KD8,KABEL DT. HOLDING AG O.N.
20110929,KCO,KLOECKNER + CO SE NA
20110929,KRN,KRONES AG O.N.
20110929,KU2,KUKA AG
20110929,LXS,LANXESS AG
20110929,LEO,LEONI AG NA O.N.
20110929,MTX,MTU AERO ENGINES NA O.N.
20110929,PSM,PROSIEBENSAT.1 O.N.VZO
20110929,PUM,PUMA SE
20110929,RAA,RATIONAL AG
20110929,RHM,RHEINMETALL AG
20110929,RHK,RHOEN-KLINIKUM O.N.
20110929,SZG,SALZGITTER AG O.N.
20110929,SGL,SGL CARBON SE O.N.
20110929,SKYD,SKY DTLD AG NA
20110929,SAZ,STADA ARZNEIMITT.VNA O.N.
20110929,SZU,SUEDZUCKER MA./OCHS. O.N.
20110929,SY1,SYMRISE AG INH. O.N.
20110929,TUI1,TUI AG NA
20110929,VOS,VOSSLOH AG O.N.
20110929,WCH,WACKER CHEMIE        O.N.
20110929,WIN,WINCOR NIXDORF O.N.
