20140113,SPR,A.SPRINGER SE VNA
20140113,ARL,AAREAL BANK AG
20140113,AIR,AIRBUS GRP (LEGALLY EADS)
20140113,NDA,AURUBIS AG
20140113,GBF,BILFINGER SE O.N.
20140113,BNR,BRENNTAG AG
20140113,CLS1,CELESIO AG NAM. O.N.
20140113,DEQ,DEUTSCHE EUROSHOP AG O.N.
20140113,DWNI,DEUTSCHE WOHNEN AG INH
20140113,GIL,DMG MORI SEIKI AG O.N.
20140113,DUE,DUERR AG O.N.
20140113,ZIL2,ELRINGKLINGER AG NA O.N.
20140113,EVK,EVONIK INDUSTRIES AG
20140113,FIE,FIELMANN AG O.N.
20140113,FRA,FRAPORT AG FFM.AIRPORT
20140113,FPE3,FUCHS PETROL.SE VZO O.N.
20140113,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20140113,G1A,GEA GROUP AG
20140113,GXI,GERRESHEIMER AG
20140113,GWI1,GERRY WEBER INTERNAT.O.N.
20140113,HNR1,HANN.RUECK SE NA O.N.
20140113,HOT,HOCHTIEF AG
20140113,BOSS,HUGO BOSS AG  NA O.N.
20140113,KD8,KABEL DT. HOLDING AG O.N.
20140113,KCO,KLOECKNER + CO SE NA
20140113,KRN,KRONES AG O.N.
20140113,KU2,KUKA AG
20140113,LEG,LEG IMMOBILIEN AG
20140113,LEO,LEONI AG NA O.N.
20140113,MAN,MAN SE ST O.N.
20140113,MEO,METRO AG ST O.N.
20140113,MTX,MTU AERO ENGINES NA O.N.
20140113,NOEJ,NORMA GROUP SE NA    O.N.
20140113,OSR,OSRAM LICHT AG NA O.N.
20140113,PSM,PROSIEBENSAT.1  NA O.N.
20140113,RAA,RATIONAL AG
20140113,RHM,RHEINMETALL AG
20140113,RHK,RHOEN-KLINIKUM O.N.
20140113,RRTL,RTL GROUP
20140113,SZG,SALZGITTER AG O.N.
20140113,SGL,SGL CARBON SE O.N.
20140113,SKYD,SKY DTLD AG NA
20140113,SAZ,STADA ARZNEIMITT.VNA O.N.
20140113,SZU,SUEDZUCKER MA./OCHS. O.N.
20140113,SY1,SYMRISE AG INH. O.N.
20140113,TEG,TAG IMMOBILIEN AG
20140113,TLX,TALANX AG NA O.N.
20140113,TUI1,TUI AG NA
20140113,WCH,WACKER CHEMIE        O.N.
20140113,WIN,WINCOR NIXDORF O.N.
