20120326,SPR,A.SPRINGER AG VNA
20120326,ARL,AAREAL BANK AG
20120326,NDA,AURUBIS AG
20120326,BYW6,BAYWA AG VINK.NA. O.N.
20120326,GBF,BILFINGER BERGER SE O.N.
20120326,BNR,BRENNTAG AG
20120326,CLS1,CELESIO AG NAM. O.N.
20120326,CON,CONTINENTAL AG O.N.
20120326,DEQ,DEUTSCHE EUROSHOP AG O.N.
20120326,DWNI,DEUTSCHE WOHNEN AG INH
20120326,DEZ,DEUTZ AG O.N.
20120326,DOU,DOUGLAS HOLDING O.N.
20120326,DUE,DUERR AG O.N.
20120326,ZIL2,ELRINGKLINGER AG NA O.N.
20120326,EAD,EUROP.AERON.DEF.+SP. EADS
20120326,FIE,FIELMANN AG O.N.
20120326,FRA,FRAPORT AG FFM.AIRPORT
20120326,FPE3,FUCHS PETROL.AG VZO O.N.
20120326,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20120326,G1A,GEA GROUP AG
20120326,GXI,GERRESHEIMER AG
20120326,GWI1,GERRY WEBER INTERNAT.O.N.
20120326,GIL,GILDEMEISTER AG O.N.
20120326,GIB,GSW IMMOBILIEN AG
20120326,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20120326,HNR1,HANN.RUECKVER.AG NA O.N.
20120326,HOT,HOCHTIEF AG
20120326,BOS3,HUGO BOSS AG VZO O.N.
20120326,KD8,KABEL DT. HOLDING AG O.N.
20120326,KCO,KLOECKNER + CO SE NA
20120326,KRN,KRONES AG O.N.
20120326,KU2,KUKA AG
20120326,LXS,LANXESS AG
20120326,LEO,LEONI AG NA O.N.
20120326,MTX,MTU AERO ENGINES NA O.N.
20120326,PSM,PROSIEBENSAT.1 O.N.VZO
20120326,PUM,PUMA SE
20120326,RAA,RATIONAL AG
20120326,RHM,RHEINMETALL AG
20120326,RHK,RHOEN-KLINIKUM O.N.
20120326,SZG,SALZGITTER AG O.N.
20120326,SGL,SGL CARBON SE O.N.
20120326,SKYD,SKY DTLD AG NA
20120326,SAZ,STADA ARZNEIMITT.VNA O.N.
20120326,SZU,SUEDZUCKER MA./OCHS. O.N.
20120326,SY1,SYMRISE AG INH. O.N.
20120326,TUI1,TUI AG NA
20120326,VOS,VOSSLOH AG O.N.
20120326,WCH,WACKER CHEMIE        O.N.
20120326,WIN,WINCOR NIXDORF O.N.
