20130726,SPR,A.SPRINGER AG VNA
20130726,ARL,AAREAL BANK AG
20130726,NDA,AURUBIS AG
20130726,BYW6,BAYWA AG VINK.NA. O.N.
20130726,GBF,BILFINGER SE O.N.
20130726,BNR,BRENNTAG AG
20130726,CLS1,CELESIO AG NAM. O.N.
20130726,DEQ,DEUTSCHE EUROSHOP AG O.N.
20130726,DWNI,DEUTSCHE WOHNEN AG INH
20130726,DUE,DUERR AG O.N.
20130726,ZIL2,ELRINGKLINGER AG NA O.N.
20130726,EAD,EUROP.AERON.DEF.+SP. EADS
20130726,FIE,FIELMANN AG O.N.
20130726,FRA,FRAPORT AG FFM.AIRPORT
20130726,FPE3,FUCHS PETROL.SE VZO O.N.
20130726,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20130726,G1A,GEA GROUP AG
20130726,GXI,GERRESHEIMER AG
20130726,GWI1,GERRY WEBER INTERNAT.O.N.
20130726,GIL,GILDEMEISTER AG O.N.
20130726,GIB,GSW IMMOBILIEN AG
20130726,HNR1,HANN.RUECK SE NA O.N.
20130726,HOT,HOCHTIEF AG
20130726,BOSS,HUGO BOSS AG  NA O.N.
20130726,KD8,KABEL DT. HOLDING AG O.N.
20130726,KCO,KLOECKNER + CO SE NA
20130726,KRN,KRONES AG O.N.
20130726,KU2,KUKA AG
20130726,LEG,LEG IMMOBILIEN AG
20130726,LEO,LEONI AG NA O.N.
20130726,MAN,MAN SE ST O.N.
20130726,MEO,METRO AG ST O.N.
20130726,MTX,MTU AERO ENGINES NA O.N.
20130726,NOEJ,NORMA GROUP SE NA    O.N.
20130726,PSM,PROSIEBENSAT.1 O.N.VZO
20130726,PUM,PUMA SE
20130726,RAA,RATIONAL AG
20130726,RHM,RHEINMETALL AG
20130726,RHK,RHOEN-KLINIKUM O.N.
20130726,SZG,SALZGITTER AG O.N.
20130726,SGL,SGL CARBON SE O.N.
20130726,SKYD,SKY DTLD AG NA
20130726,SAZ,STADA ARZNEIMITT.VNA O.N.
20130726,SZU,SUEDZUCKER MA./OCHS. O.N.
20130726,SY1,SYMRISE AG INH. O.N.
20130726,TEG,TAG IMMOBILIEN AG
20130726,TLX,TALANX AG NA O.N.
20130726,TUI1,TUI AG NA
20130726,WCH,WACKER CHEMIE        O.N.
20130726,WIN,WINCOR NIXDORF O.N.
