20130911,SPR,A.SPRINGER AG VNA
20130911,ARL,AAREAL BANK AG
20130911,NDA,AURUBIS AG
20130911,BYW6,BAYWA AG VINK.NA. O.N.
20130911,GBF,BILFINGER SE O.N.
20130911,BNR,BRENNTAG AG
20130911,CLS1,CELESIO AG NAM. O.N.
20130911,DEQ,DEUTSCHE EUROSHOP AG O.N.
20130911,DWNI,DEUTSCHE WOHNEN AG INH
20130911,DUE,DUERR AG O.N.
20130911,ZIL2,ELRINGKLINGER AG NA O.N.
20130911,EAD,EUROP.AERON.DEF.+SP. EADS
20130911,FIE,FIELMANN AG O.N.
20130911,FRA,FRAPORT AG FFM.AIRPORT
20130911,FPE3,FUCHS PETROL.SE VZO O.N.
20130911,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20130911,G1A,GEA GROUP AG
20130911,GXI,GERRESHEIMER AG
20130911,GWI1,GERRY WEBER INTERNAT.O.N.
20130911,GIL,GILDEMEISTER AG O.N.
20130911,GIB,GSW IMMOBILIEN AG
20130911,HNR1,HANN.RUECK SE NA O.N.
20130911,HOT,HOCHTIEF AG
20130911,BOSS,HUGO BOSS AG  NA O.N.
20130911,KD8,KABEL DT. HOLDING AG O.N.
20130911,KCO,KLOECKNER + CO SE NA
20130911,KRN,KRONES AG O.N.
20130911,KU2,KUKA AG
20130911,LEG,LEG IMMOBILIEN AG
20130911,LEO,LEONI AG NA O.N.
20130911,MAN,MAN SE ST O.N.
20130911,MEO,METRO AG ST O.N.
20130911,MTX,MTU AERO ENGINES NA O.N.
20130911,NOEJ,NORMA GROUP SE NA    O.N.
20130911,PSM,PROSIEBENSAT.1  NA O.N.
20130911,PUM,PUMA SE
20130911,RAA,RATIONAL AG
20130911,RHM,RHEINMETALL AG
20130911,RHK,RHOEN-KLINIKUM O.N.
20130911,SZG,SALZGITTER AG O.N.
20130911,SGL,SGL CARBON SE O.N.
20130911,SKYD,SKY DTLD AG NA
20130911,SAZ,STADA ARZNEIMITT.VNA O.N.
20130911,SZU,SUEDZUCKER MA./OCHS. O.N.
20130911,SY1,SYMRISE AG INH. O.N.
20130911,TEG,TAG IMMOBILIEN AG
20130911,TLX,TALANX AG NA O.N.
20130911,TUI1,TUI AG NA
20130911,WCH,WACKER CHEMIE        O.N.
20130911,WIN,WINCOR NIXDORF O.N.
