20140217,SPR,A.SPRINGER SE VNA
20140217,ARL,AAREAL BANK AG
20140217,AIR,AIRBUS GRP (LEGALLY EADS)
20140217,NDA,AURUBIS AG
20140217,GBF,BILFINGER SE O.N.
20140217,BNR,BRENNTAG AG
20140217,CLS1,CELESIO AG NAM. O.N.
20140217,DEQ,DEUTSCHE EUROSHOP AG O.N.
20140217,DWNI,DEUTSCHE WOHNEN AG INH
20140217,GIL,DMG MORI SEIKI AG O.N.
20140217,DUE,DUERR AG O.N.
20140217,ZIL2,ELRINGKLINGER AG NA O.N.
20140217,EVK,EVONIK INDUSTRIES AG
20140217,FIE,FIELMANN AG O.N.
20140217,FRA,FRAPORT AG FFM.AIRPORT
20140217,FPE3,FUCHS PETROL.SE VZO O.N.
20140217,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20140217,G1A,GEA GROUP AG
20140217,GXI,GERRESHEIMER AG
20140217,GWI1,GERRY WEBER INTERNAT.O.N.
20140217,HNR1,HANN.RUECK SE NA O.N.
20140217,HOT,HOCHTIEF AG
20140217,BOSS,HUGO BOSS AG  NA O.N.
20140217,KD8,KABEL DT. HOLDING AG O.N.
20140217,KCO,KLOECKNER + CO SE NA
20140217,KRN,KRONES AG O.N.
20140217,KU2,KUKA AG
20140217,LEG,LEG IMMOBILIEN AG
20140217,LEO,LEONI AG NA O.N.
20140217,MAN,MAN SE ST O.N.
20140217,MEO,METRO AG ST O.N.
20140217,MTX,MTU AERO ENGINES NA O.N.
20140217,NOEJ,NORMA GROUP SE NA    O.N.
20140217,OSR,OSRAM LICHT AG NA O.N.
20140217,PSM,PROSIEBENSAT.1  NA O.N.
20140217,RAA,RATIONAL AG
20140217,RHM,RHEINMETALL AG
20140217,RHK,RHOEN-KLINIKUM O.N.
20140217,RRTL,RTL GROUP
20140217,SZG,SALZGITTER AG O.N.
20140217,SGL,SGL CARBON SE O.N.
20140217,SKYD,SKY DTLD AG NA
20140217,SAZ,STADA ARZNEIMITT.VNA O.N.
20140217,SZU,SUEDZUCKER MA./OCHS. O.N.
20140217,SY1,SYMRISE AG INH. O.N.
20140217,TEG,TAG IMMOBILIEN AG
20140217,TLX,TALANX AG NA O.N.
20140217,TUI1,TUI AG NA
20140217,WCH,WACKER CHEMIE        O.N.
20140217,WIN,WINCOR NIXDORF O.N.
