20131022,SPR,A.SPRINGER AG VNA
20131022,ARL,AAREAL BANK AG
20131022,NDA,AURUBIS AG
20131022,GBF,BILFINGER SE O.N.
20131022,BNR,BRENNTAG AG
20131022,CLS1,CELESIO AG NAM. O.N.
20131022,DEQ,DEUTSCHE EUROSHOP AG O.N.
20131022,DWNI,DEUTSCHE WOHNEN AG INH
20131022,GIL,DMG MORI SEIKI AG O.N.
20131022,DUE,DUERR AG O.N.
20131022,ZIL2,ELRINGKLINGER AG NA O.N.
20131022,EAD,EUROP.AERON.DEF.+SP. EADS
20131022,EVK,EVONIK INDUSTRIES AG
20131022,FIE,FIELMANN AG O.N.
20131022,FRA,FRAPORT AG FFM.AIRPORT
20131022,FPE3,FUCHS PETROL.SE VZO O.N.
20131022,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20131022,G1A,GEA GROUP AG
20131022,GXI,GERRESHEIMER AG
20131022,GWI1,GERRY WEBER INTERNAT.O.N.
20131022,GIB,GSW IMMOBILIEN AG
20131022,HNR1,HANN.RUECK SE NA O.N.
20131022,HOT,HOCHTIEF AG
20131022,BOSS,HUGO BOSS AG  NA O.N.
20131022,KD8,KABEL DT. HOLDING AG O.N.
20131022,KCO,KLOECKNER + CO SE NA
20131022,KRN,KRONES AG O.N.
20131022,KU2,KUKA AG
20131022,LEG,LEG IMMOBILIEN AG
20131022,LEO,LEONI AG NA O.N.
20131022,MAN,MAN SE ST O.N.
20131022,MEO,METRO AG ST O.N.
20131022,MTX,MTU AERO ENGINES NA O.N.
20131022,NOEJ,NORMA GROUP SE NA    O.N.
20131022,OSR,OSRAM LICHT AG NA O.N.
20131022,PSM,PROSIEBENSAT.1  NA O.N.
20131022,RAA,RATIONAL AG
20131022,RHM,RHEINMETALL AG
20131022,RHK,RHOEN-KLINIKUM O.N.
20131022,RRTL,RTL GROUP
20131022,SZG,SALZGITTER AG O.N.
20131022,SKYD,SKY DTLD AG NA
20131022,SAZ,STADA ARZNEIMITT.VNA O.N.
20131022,SZU,SUEDZUCKER MA./OCHS. O.N.
20131022,SY1,SYMRISE AG INH. O.N.
20131022,TEG,TAG IMMOBILIEN AG
20131022,TLX,TALANX AG NA O.N.
20131022,TUI1,TUI AG NA
20131022,WCH,WACKER CHEMIE        O.N.
20131022,WIN,WINCOR NIXDORF O.N.
