20100628,ARL,AAREAL BANK AG
20100628,NDA,AURUBIS AG
20100628,B5A,BAUER AG
20100628,BYW6,BAYWA AG VINK.NA. O.N.
20100628,GBF,BILFINGER BERGER AG
20100628,BNR,BRENNTAG AG
20100628,CLS1,CELESIO AG NAM. O.N.
20100628,CON,CONTINENTAL AG O.N.
20100628,D9C,DEMAG CRANES AG
20100628,DEQ,DEUTSCHE EUROSHOP AG O.N.
20100628,DPB,DEUTSCHE POSTBANK AG NA
20100628,DOU,DOUGLAS HOLDING O.N.
20100628,ZIL2,ELRINGKLINGER AG NA O.N.
20100628,EAD,EUROP.AERON.DEF.+SP. EADS
20100628,FIE,FIELMANN AG O.N.
20100628,FRA,FRAPORT AG FFM.AIRPORT
20100628,FPE3,FUCHS PETROL.AG VZO O.N.
20100628,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20100628,G1A,GEA GROUP AG
20100628,GXI,GERRESHEIMER AG
20100628,GIL,GILDEMEISTER AG O.N.
20100628,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20100628,HNR1,HANN.RUECKVER.AG NA O.N.
20100628,HDD,HEIDELBERG.DRUCKMA.O.N.
20100628,HOT,HOCHTIEF AG
20100628,BOS3,HUGO BOSS AG VZO O.N.
20100628,IVG,IVG IMMOBILIEN AG O.N.
20100628,KD8,KABEL DT. HOLDING AG O.N.
20100628,KCO,KLOECKNER + CO SE NA
20100628,KRN,KRONES AG O.N.
20100628,LXS,LANXESS AG
20100628,LEO,LEONI AG NA O.N.
20100628,MTX,MTU AERO ENGINES NA O.N.
20100628,PRA,PRAKTIKER BAU-U.H.HLDG ON
20100628,PSM,PROSIEBENSAT.1 O.N.VZO
20100628,PUM,PUMA AG
20100628,RAA,RATIONAL AG
20100628,RHM,RHEINMETALL AG
20100628,RHK,RHOEN-KLINIKUM O.N.
20100628,SZG,SALZGITTER AG O.N.
20100628,SGL,SGL CARBON SE O.N.
20100628,SKYD,SKY DTLD AG NA
20100628,SAZ,STADA ARZNEIMITT.VNA O.N.
20100628,SZU,SUEDZUCKER MA./OCHS. O.N.
20100628,SY1,SYMRISE AG INH. O.N.
20100628,TGM,TOGNUM AG
20100628,TUI1,TUI AG NA
20100628,VOS,VOSSLOH AG O.N.
20100628,WCH,WACKER CHEMIE        O.N.
20100628,WIN,WINCOR NIXDORF O.N.
