20100108,ARL,AAREAL BANK AG
20100108,NDA,AURUBIS AG
20100108,B5A,BAUER AG
20100108,BYW6,BAYWA AG VINK.NA. O.N.
20100108,GBF,BILFINGER BERGER AG
20100108,CLS1,CELESIO AG NAM. O.N.
20100108,CON,CONTINENTAL AG O.N.
20100108,D9C,DEMAG CRANES AG
20100108,DEQ,DEUTSCHE EUROSHOP AG O.N.
20100108,DPB,DEUTSCHE POSTBANK AG NA
20100108,DOU,DOUGLAS HOLDING O.N.
20100108,ZIL2,ELRINGKLINGER AG NA O.N.
20100108,EAD,EUROP.AERON.DEF.+SP. EADS
20100108,FIE,FIELMANN AG O.N.
20100108,FRA,FRAPORT AG FFM.AIRPORT
20100108,FPE3,FUCHS PETROL.AG VZO O.N.
20100108,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20100108,G1A,GEA GROUP AG
20100108,GXI,GERRESHEIMER AG
20100108,GIL,GILDEMEISTER AG O.N.
20100108,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20100108,HNR1,HANN.RUECKVER.AG NA O.N.
20100108,HEI,HEIDELBERGCEMENT AG O.N.
20100108,HDD,HEIDELBERG.DRUCKMA.O.N.
20100108,HOT,HOCHTIEF AG
20100108,BOS3,HUGO BOSS AG VZO O.N.
20100108,IVG,IVG IMMOBILIEN AG O.N.
20100108,KCO,KLOECKNER + CO SE NA
20100108,KRN,KRONES AG O.N.
20100108,LXS,LANXESS AG
20100108,LEO,LEONI AG NA O.N.
20100108,MLP,MLP AG
20100108,MTX,MTU AERO ENGINES NA O.N.
20100108,PFD4,PFLEIDERER AG
20100108,PRA,PRAKTIKER BAU-U.H.HLDG ON
20100108,PSM,PROSIEBENSAT.1 O.N.VZO
20100108,PUM,PUMA AG
20100108,RAA,RATIONAL AG
20100108,RHM,RHEINMETALL AG
20100108,RHK,RHOEN-KLINIKUM O.N.
20100108,SGL,SGL CARBON SE O.N.
20100108,SKYD,SKY DTLD AG NA
20100108,SAZ,STADA ARZNEIMITT.VNA O.N.
20100108,SZU,SUEDZUCKER MA./OCHS. O.N.
20100108,SY1,SYMRISE AG INH. O.N.
20100108,TGM,TOGNUM AG
20100108,TUI1,TUI AG NA
20100108,VOS,VOSSLOH AG O.N.
20100108,WCH,WACKER CHEMIE        O.N.
20100108,WIN,WINCOR NIXDORF O.N.
