20130815,SPR,A.SPRINGER AG VNA
20130815,ARL,AAREAL BANK AG
20130815,NDA,AURUBIS AG
20130815,BYW6,BAYWA AG VINK.NA. O.N.
20130815,GBF,BILFINGER SE O.N.
20130815,BNR,BRENNTAG AG
20130815,CLS1,CELESIO AG NAM. O.N.
20130815,DEQ,DEUTSCHE EUROSHOP AG O.N.
20130815,DWNI,DEUTSCHE WOHNEN AG INH
20130815,DUE,DUERR AG O.N.
20130815,ZIL2,ELRINGKLINGER AG NA O.N.
20130815,EAD,EUROP.AERON.DEF.+SP. EADS
20130815,FIE,FIELMANN AG O.N.
20130815,FRA,FRAPORT AG FFM.AIRPORT
20130815,FPE3,FUCHS PETROL.SE VZO O.N.
20130815,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20130815,G1A,GEA GROUP AG
20130815,GXI,GERRESHEIMER AG
20130815,GWI1,GERRY WEBER INTERNAT.O.N.
20130815,GIL,GILDEMEISTER AG O.N.
20130815,GIB,GSW IMMOBILIEN AG
20130815,HNR1,HANN.RUECK SE NA O.N.
20130815,HOT,HOCHTIEF AG
20130815,BOSS,HUGO BOSS AG  NA O.N.
20130815,KD8,KABEL DT. HOLDING AG O.N.
20130815,KCO,KLOECKNER + CO SE NA
20130815,KRN,KRONES AG O.N.
20130815,KU2,KUKA AG
20130815,LEG,LEG IMMOBILIEN AG
20130815,LEO,LEONI AG NA O.N.
20130815,MAN,MAN SE ST O.N.
20130815,MEO,METRO AG ST O.N.
20130815,MTX,MTU AERO ENGINES NA O.N.
20130815,NOEJ,NORMA GROUP SE NA    O.N.
20130815,PSM,PROSIEBENSAT.1 O.N.VZO
20130815,PUM,PUMA SE
20130815,RAA,RATIONAL AG
20130815,RHM,RHEINMETALL AG
20130815,RHK,RHOEN-KLINIKUM O.N.
20130815,SZG,SALZGITTER AG O.N.
20130815,SGL,SGL CARBON SE O.N.
20130815,SKYD,SKY DTLD AG NA
20130815,SAZ,STADA ARZNEIMITT.VNA O.N.
20130815,SZU,SUEDZUCKER MA./OCHS. O.N.
20130815,SY1,SYMRISE AG INH. O.N.
20130815,TEG,TAG IMMOBILIEN AG
20130815,TLX,TALANX AG NA O.N.
20130815,TUI1,TUI AG NA
20130815,WCH,WACKER CHEMIE        O.N.
20130815,WIN,WINCOR NIXDORF O.N.
