20100127,ARL,AAREAL BANK AG
20100127,NDA,AURUBIS AG
20100127,B5A,BAUER AG
20100127,BYW6,BAYWA AG VINK.NA. O.N.
20100127,GBF,BILFINGER BERGER AG
20100127,CLS1,CELESIO AG NAM. O.N.
20100127,CON,CONTINENTAL AG O.N.
20100127,D9C,DEMAG CRANES AG
20100127,DEQ,DEUTSCHE EUROSHOP AG O.N.
20100127,DPB,DEUTSCHE POSTBANK AG NA
20100127,DOU,DOUGLAS HOLDING O.N.
20100127,ZIL2,ELRINGKLINGER AG NA O.N.
20100127,EAD,EUROP.AERON.DEF.+SP. EADS
20100127,FIE,FIELMANN AG O.N.
20100127,FRA,FRAPORT AG FFM.AIRPORT
20100127,FPE3,FUCHS PETROL.AG VZO O.N.
20100127,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20100127,G1A,GEA GROUP AG
20100127,GXI,GERRESHEIMER AG
20100127,GIL,GILDEMEISTER AG O.N.
20100127,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20100127,HNR1,HANN.RUECKVER.AG NA O.N.
20100127,HEI,HEIDELBERGCEMENT AG O.N.
20100127,HDD,HEIDELBERG.DRUCKMA.O.N.
20100127,HOT,HOCHTIEF AG
20100127,BOS3,HUGO BOSS AG VZO O.N.
20100127,IVG,IVG IMMOBILIEN AG O.N.
20100127,KCO,KLOECKNER + CO SE NA
20100127,KRN,KRONES AG O.N.
20100127,LXS,LANXESS AG
20100127,LEO,LEONI AG NA O.N.
20100127,MLP,MLP AG
20100127,MTX,MTU AERO ENGINES NA O.N.
20100127,PFD4,PFLEIDERER AG
20100127,PRA,PRAKTIKER BAU-U.H.HLDG ON
20100127,PSM,PROSIEBENSAT.1 O.N.VZO
20100127,PUM,PUMA AG
20100127,RAA,RATIONAL AG
20100127,RHM,RHEINMETALL AG
20100127,RHK,RHOEN-KLINIKUM O.N.
20100127,SGL,SGL CARBON SE O.N.
20100127,SKYD,SKY DTLD AG NA
20100127,SAZ,STADA ARZNEIMITT.VNA O.N.
20100127,SZU,SUEDZUCKER MA./OCHS. O.N.
20100127,SY1,SYMRISE AG INH. O.N.
20100127,TGM,TOGNUM AG
20100127,TUI1,TUI AG NA
20100127,VOS,VOSSLOH AG O.N.
20100127,WCH,WACKER CHEMIE        O.N.
20100127,WIN,WINCOR NIXDORF O.N.
