20111018,SPR,A.SPRINGER AG VNA
20111018,ARL,AAREAL BANK AG
20111018,NDA,AURUBIS AG
20111018,BYW6,BAYWA AG VINK.NA. O.N.
20111018,GBF,BILFINGER BERGER SE O.N.
20111018,BNR,BRENNTAG AG
20111018,CLS1,CELESIO AG NAM. O.N.
20111018,CON,CONTINENTAL AG O.N.
20111018,DEQ,DEUTSCHE EUROSHOP AG O.N.
20111018,DWNI,DEUTSCHE WOHNEN AG INH
20111018,DEZ,DEUTZ AG O.N.
20111018,DOU,DOUGLAS HOLDING O.N.
20111018,ZIL2,ELRINGKLINGER AG NA O.N.
20111018,EAD,EUROP.AERON.DEF.+SP. EADS
20111018,FIE,FIELMANN AG O.N.
20111018,FRA,FRAPORT AG FFM.AIRPORT
20111018,FPE3,FUCHS PETROL.AG VZO O.N.
20111018,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20111018,G1A,GEA GROUP AG
20111018,GXI,GERRESHEIMER AG
20111018,GWI1,GERRY WEBER INTERNAT.O.N.
20111018,GIL,GILDEMEISTER AG O.N.
20111018,GIB,GSW IMMOBILIEN AG
20111018,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20111018,HNR1,HANN.RUECKVER.AG NA O.N.
20111018,HDD,HEIDELBERG.DRUCKMA.O.N.
20111018,HOT,HOCHTIEF AG
20111018,BOS3,HUGO BOSS AG VZO O.N.
20111018,KD8,KABEL DT. HOLDING AG O.N.
20111018,KCO,KLOECKNER + CO SE NA
20111018,KRN,KRONES AG O.N.
20111018,KU2,KUKA AG
20111018,LXS,LANXESS AG
20111018,LEO,LEONI AG NA O.N.
20111018,MTX,MTU AERO ENGINES NA O.N.
20111018,PSM,PROSIEBENSAT.1 O.N.VZO
20111018,PUM,PUMA SE
20111018,RAA,RATIONAL AG
20111018,RHM,RHEINMETALL AG
20111018,RHK,RHOEN-KLINIKUM O.N.
20111018,SZG,SALZGITTER AG O.N.
20111018,SGL,SGL CARBON SE O.N.
20111018,SKYD,SKY DTLD AG NA
20111018,SAZ,STADA ARZNEIMITT.VNA O.N.
20111018,SZU,SUEDZUCKER MA./OCHS. O.N.
20111018,SY1,SYMRISE AG INH. O.N.
20111018,TUI1,TUI AG NA
20111018,VOS,VOSSLOH AG O.N.
20111018,WCH,WACKER CHEMIE        O.N.
20111018,WIN,WINCOR NIXDORF O.N.
