20120608,SPR,A.SPRINGER AG VNA
20120608,ARL,AAREAL BANK AG
20120608,NDA,AURUBIS AG
20120608,BYW6,BAYWA AG VINK.NA. O.N.
20120608,GBF,BILFINGER BERGER SE O.N.
20120608,BNR,BRENNTAG AG
20120608,CLS1,CELESIO AG NAM. O.N.
20120608,CON,CONTINENTAL AG O.N.
20120608,DEQ,DEUTSCHE EUROSHOP AG O.N.
20120608,DWNI,DEUTSCHE WOHNEN AG INH
20120608,DEZ,DEUTZ AG O.N.
20120608,DOU,DOUGLAS HOLDING O.N.
20120608,DUE,DUERR AG O.N.
20120608,ZIL2,ELRINGKLINGER AG NA O.N.
20120608,EAD,EUROP.AERON.DEF.+SP. EADS
20120608,FIE,FIELMANN AG O.N.
20120608,FRA,FRAPORT AG FFM.AIRPORT
20120608,FPE3,FUCHS PETROL.AG VZO O.N.
20120608,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20120608,G1A,GEA GROUP AG
20120608,GXI,GERRESHEIMER AG
20120608,GWI1,GERRY WEBER INTERNAT.O.N.
20120608,GIL,GILDEMEISTER AG O.N.
20120608,GIB,GSW IMMOBILIEN AG
20120608,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20120608,HNR1,HANN.RUECKVER.AG NA O.N.
20120608,HOT,HOCHTIEF AG
20120608,BOS3,HUGO BOSS AG VZO O.N.
20120608,KD8,KABEL DT. HOLDING AG O.N.
20120608,KCO,KLOECKNER + CO SE NA
20120608,KRN,KRONES AG O.N.
20120608,KU2,KUKA AG
20120608,LXS,LANXESS AG
20120608,LEO,LEONI AG NA O.N.
20120608,MTX,MTU AERO ENGINES NA O.N.
20120608,PSM,PROSIEBENSAT.1 O.N.VZO
20120608,PUM,PUMA SE
20120608,RAA,RATIONAL AG
20120608,RHM,RHEINMETALL AG
20120608,RHK,RHOEN-KLINIKUM O.N.
20120608,SZG,SALZGITTER AG O.N.
20120608,SGL,SGL CARBON SE O.N.
20120608,SKYD,SKY DTLD AG NA
20120608,SAZ,STADA ARZNEIMITT.VNA O.N.
20120608,SZU,SUEDZUCKER MA./OCHS. O.N.
20120608,SY1,SYMRISE AG INH. O.N.
20120608,TUI1,TUI AG NA
20120608,VOS,VOSSLOH AG O.N.
20120608,WCH,WACKER CHEMIE        O.N.
20120608,WIN,WINCOR NIXDORF O.N.
