20091221,ARL,AAREAL BANK AG
20091221,NDA,AURUBIS AG
20091221,B5A,BAUER AG
20091221,BYW6,BAYWA AG VINK.NA. O.N.
20091221,GBF,BILFINGER BERGER AG
20091221,CLS1,CELESIO AG NAM. O.N.
20091221,CON,CONTINENTAL AG O.N.
20091221,D9C,DEMAG CRANES AG
20091221,DEQ,DEUTSCHE EUROSHOP AG O.N.
20091221,DPB,DEUTSCHE POSTBANK AG NA
20091221,DOU,DOUGLAS HOLDING O.N.
20091221,ZIL2,ELRINGKLINGER AG NA O.N.
20091221,EAD,EUROP.AERON.DEF.+SP. EADS
20091221,FIE,FIELMANN AG O.N.
20091221,FRA,FRAPORT AG FFM.AIRPORT
20091221,FPE3,FUCHS PETROL.AG VZO O.N.
20091221,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20091221,G1A,GEA GROUP AG
20091221,GXI,GERRESHEIMER AG
20091221,GIL,GILDEMEISTER AG O.N.
20091221,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20091221,HNR1,HANN.RUECKVER.AG NA O.N.
20091221,HEI,HEIDELBERGCEMENT AG O.N.
20091221,HDD,HEIDELBERG.DRUCKMA.O.N.
20091221,HOT,HOCHTIEF AG
20091221,BOS3,HUGO BOSS AG VZO O.N.
20091221,IVG,IVG IMMOBILIEN AG O.N.
20091221,KCO,KLOECKNER + CO SE NA
20091221,KRN,KRONES AG O.N.
20091221,LXS,LANXESS AG
20091221,LEO,LEONI AG NA O.N.
20091221,MLP,MLP AG
20091221,MTX,MTU AERO ENGINES NA O.N.
20091221,PFD4,PFLEIDERER AG
20091221,PRA,PRAKTIKER BAU-U.H.HLDG ON
20091221,PSM,PROSIEBENSAT.1 O.N.VZO
20091221,PUM,PUMA AG
20091221,RAA,RATIONAL AG
20091221,RHM,RHEINMETALL AG
20091221,RHK,RHOEN-KLINIKUM O.N.
20091221,SGL,SGL CARBON SE O.N.
20091221,SKYD,SKY DTLD AG NA
20091221,SAZ,STADA ARZNEIMITT.VNA O.N.
20091221,SZU,SUEDZUCKER MA./OCHS. O.N.
20091221,SY1,SYMRISE AG INH. O.N.
20091221,TGM,TOGNUM AG
20091221,TUI1,TUI AG NA
20091221,VOS,VOSSLOH AG O.N.
20091221,WCH,WACKER CHEMIE        O.N.
20091221,WIN,WINCOR NIXDORF O.N.
