20120301,SPR,A.SPRINGER AG VNA
20120301,ARL,AAREAL BANK AG
20120301,NDA,AURUBIS AG
20120301,BYW6,BAYWA AG VINK.NA. O.N.
20120301,GBF,BILFINGER BERGER SE O.N.
20120301,BNR,BRENNTAG AG
20120301,CLS1,CELESIO AG NAM. O.N.
20120301,CON,CONTINENTAL AG O.N.
20120301,DEQ,DEUTSCHE EUROSHOP AG O.N.
20120301,DWNI,DEUTSCHE WOHNEN AG INH
20120301,DEZ,DEUTZ AG O.N.
20120301,DOU,DOUGLAS HOLDING O.N.
20120301,ZIL2,ELRINGKLINGER AG NA O.N.
20120301,EAD,EUROP.AERON.DEF.+SP. EADS
20120301,FIE,FIELMANN AG O.N.
20120301,FRA,FRAPORT AG FFM.AIRPORT
20120301,FPE3,FUCHS PETROL.AG VZO O.N.
20120301,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20120301,G1A,GEA GROUP AG
20120301,GXI,GERRESHEIMER AG
20120301,GWI1,GERRY WEBER INTERNAT.O.N.
20120301,GIL,GILDEMEISTER AG O.N.
20120301,GIB,GSW IMMOBILIEN AG
20120301,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20120301,HNR1,HANN.RUECKVER.AG NA O.N.
20120301,HDD,HEIDELBERG.DRUCKMA.O.N.
20120301,HOT,HOCHTIEF AG
20120301,BOS3,HUGO BOSS AG VZO O.N.
20120301,KD8,KABEL DT. HOLDING AG O.N.
20120301,KCO,KLOECKNER + CO SE NA
20120301,KRN,KRONES AG O.N.
20120301,KU2,KUKA AG
20120301,LXS,LANXESS AG
20120301,LEO,LEONI AG NA O.N.
20120301,MTX,MTU AERO ENGINES NA O.N.
20120301,PSM,PROSIEBENSAT.1 O.N.VZO
20120301,PUM,PUMA SE
20120301,RAA,RATIONAL AG
20120301,RHM,RHEINMETALL AG
20120301,RHK,RHOEN-KLINIKUM O.N.
20120301,SZG,SALZGITTER AG O.N.
20120301,SGL,SGL CARBON SE O.N.
20120301,SKYD,SKY DTLD AG NA
20120301,SAZ,STADA ARZNEIMITT.VNA O.N.
20120301,SZU,SUEDZUCKER MA./OCHS. O.N.
20120301,SY1,SYMRISE AG INH. O.N.
20120301,TUI1,TUI AG NA
20120301,VOS,VOSSLOH AG O.N.
20120301,WCH,WACKER CHEMIE        O.N.
20120301,WIN,WINCOR NIXDORF O.N.
