20100909,ARL,AAREAL BANK AG
20100909,NDA,AURUBIS AG
20100909,B5A,BAUER AG
20100909,BYW6,BAYWA AG VINK.NA. O.N.
20100909,GBF,BILFINGER BERGER AG
20100909,BNR,BRENNTAG AG
20100909,CLS1,CELESIO AG NAM. O.N.
20100909,CON,CONTINENTAL AG O.N.
20100909,D9C,DEMAG CRANES AG
20100909,DEQ,DEUTSCHE EUROSHOP AG O.N.
20100909,DPB,DEUTSCHE POSTBANK AG NA
20100909,DOU,DOUGLAS HOLDING O.N.
20100909,ZIL2,ELRINGKLINGER AG NA O.N.
20100909,EAD,EUROP.AERON.DEF.+SP. EADS
20100909,FIE,FIELMANN AG O.N.
20100909,FRA,FRAPORT AG FFM.AIRPORT
20100909,FPE3,FUCHS PETROL.AG VZO O.N.
20100909,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20100909,G1A,GEA GROUP AG
20100909,GXI,GERRESHEIMER AG
20100909,GIL,GILDEMEISTER AG O.N.
20100909,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20100909,HNR1,HANN.RUECKVER.AG NA O.N.
20100909,HDD,HEIDELBERG.DRUCKMA.O.N.
20100909,HOT,HOCHTIEF AG
20100909,BOS3,HUGO BOSS AG VZO O.N.
20100909,IVG,IVG IMMOBILIEN AG O.N.
20100909,KD8,KABEL DT. HOLDING AG O.N.
20100909,KCO,KLOECKNER + CO SE NA
20100909,KRN,KRONES AG O.N.
20100909,LXS,LANXESS AG
20100909,LEO,LEONI AG NA O.N.
20100909,MTX,MTU AERO ENGINES NA O.N.
20100909,PRA,PRAKTIKER BAU-U.H.HLDG ON
20100909,PSM,PROSIEBENSAT.1 O.N.VZO
20100909,PUM,PUMA AG
20100909,RAA,RATIONAL AG
20100909,RHM,RHEINMETALL AG
20100909,RHK,RHOEN-KLINIKUM O.N.
20100909,SZG,SALZGITTER AG O.N.
20100909,SGL,SGL CARBON SE O.N.
20100909,SKYD,SKY DTLD AG NA
20100909,SAZ,STADA ARZNEIMITT.VNA O.N.
20100909,SZU,SUEDZUCKER MA./OCHS. O.N.
20100909,SY1,SYMRISE AG INH. O.N.
20100909,TGM,TOGNUM AG
20100909,TUI1,TUI AG NA
20100909,VOS,VOSSLOH AG O.N.
20100909,WCH,WACKER CHEMIE        O.N.
20100909,WIN,WINCOR NIXDORF O.N.
