20131122,SPR,A.SPRINGER AG VNA
20131122,ARL,AAREAL BANK AG
20131122,NDA,AURUBIS AG
20131122,GBF,BILFINGER SE O.N.
20131122,BNR,BRENNTAG AG
20131122,CLS1,CELESIO AG NAM. O.N.
20131122,DEQ,DEUTSCHE EUROSHOP AG O.N.
20131122,DWNI,DEUTSCHE WOHNEN AG INH
20131122,GIL,DMG MORI SEIKI AG O.N.
20131122,DUE,DUERR AG O.N.
20131122,ZIL2,ELRINGKLINGER AG NA O.N.
20131122,EAD,EUROP.AERON.DEF.+SP. EADS
20131122,EVK,EVONIK INDUSTRIES AG
20131122,FIE,FIELMANN AG O.N.
20131122,FRA,FRAPORT AG FFM.AIRPORT
20131122,FPE3,FUCHS PETROL.SE VZO O.N.
20131122,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20131122,G1A,GEA GROUP AG
20131122,GXI,GERRESHEIMER AG
20131122,GWI1,GERRY WEBER INTERNAT.O.N.
20131122,GIB,GSW IMMOBILIEN AG
20131122,HNR1,HANN.RUECK SE NA O.N.
20131122,HOT,HOCHTIEF AG
20131122,BOSS,HUGO BOSS AG  NA O.N.
20131122,KD8,KABEL DT. HOLDING AG O.N.
20131122,KCO,KLOECKNER + CO SE NA
20131122,KRN,KRONES AG O.N.
20131122,KU2,KUKA AG
20131122,LEG,LEG IMMOBILIEN AG
20131122,LEO,LEONI AG NA O.N.
20131122,MAN,MAN SE ST O.N.
20131122,MEO,METRO AG ST O.N.
20131122,MTX,MTU AERO ENGINES NA O.N.
20131122,NOEJ,NORMA GROUP SE NA    O.N.
20131122,OSR,OSRAM LICHT AG NA O.N.
20131122,PSM,PROSIEBENSAT.1  NA O.N.
20131122,RAA,RATIONAL AG
20131122,RHM,RHEINMETALL AG
20131122,RHK,RHOEN-KLINIKUM O.N.
20131122,RRTL,RTL GROUP
20131122,SZG,SALZGITTER AG O.N.
20131122,SKYD,SKY DTLD AG NA
20131122,SAZ,STADA ARZNEIMITT.VNA O.N.
20131122,SZU,SUEDZUCKER MA./OCHS. O.N.
20131122,SY1,SYMRISE AG INH. O.N.
20131122,TEG,TAG IMMOBILIEN AG
20131122,TLX,TALANX AG NA O.N.
20131122,TUI1,TUI AG NA
20131122,WCH,WACKER CHEMIE        O.N.
20131122,WIN,WINCOR NIXDORF O.N.
