20110207,SPR,A.SPRINGER AG VNA
20110207,ARL,AAREAL BANK AG
20110207,NDA,AURUBIS AG
20110207,BYW6,BAYWA AG VINK.NA. O.N.
20110207,GBF,BILFINGER BERGER SE O.N.
20110207,BNR,BRENNTAG AG
20110207,CLS1,CELESIO AG NAM. O.N.
20110207,CON,CONTINENTAL AG O.N.
20110207,D9C,DEMAG CRANES AG
20110207,DEQ,DEUTSCHE EUROSHOP AG O.N.
20110207,DWNI,DEUTSCHE WOHNEN AG INH
20110207,DOU,DOUGLAS HOLDING O.N.
20110207,ZIL2,ELRINGKLINGER AG NA O.N.
20110207,EAD,EUROP.AERON.DEF.+SP. EADS
20110207,FIE,FIELMANN AG O.N.
20110207,FRA,FRAPORT AG FFM.AIRPORT
20110207,FPE3,FUCHS PETROL.AG VZO O.N.
20110207,GFJ,"GAGFAH S.A. NOM.  EO 1,25"
20110207,G1A,GEA GROUP AG
20110207,GXI,GERRESHEIMER AG
20110207,GIL,GILDEMEISTER AG O.N.
20110207,HHFA,HAMBURG.HAFEN U.LOG.A-SP
20110207,HNR1,HANN.RUECKVER.AG NA O.N.
20110207,HDD,HEIDELBERG.DRUCKMA.O.N.
20110207,HOT,HOCHTIEF AG
20110207,BOS3,HUGO BOSS AG VZO O.N.
20110207,IVG,IVG IMMOBILIEN AG O.N.
20110207,KD8,KABEL DT. HOLDING AG O.N.
20110207,KCO,KLOECKNER + CO SE NA
20110207,KRN,KRONES AG O.N.
20110207,LXS,LANXESS AG
20110207,LEO,LEONI AG NA O.N.
20110207,MTX,MTU AERO ENGINES NA O.N.
20110207,PRA,PRAKTIKER BAU-U.H.HLDG ON
20110207,PSM,PROSIEBENSAT.1 O.N.VZO
20110207,PUM,PUMA AG
20110207,RAA,RATIONAL AG
20110207,RHM,RHEINMETALL AG
20110207,RHK,RHOEN-KLINIKUM O.N.
20110207,SZG,SALZGITTER AG O.N.
20110207,SGL,SGL CARBON SE O.N.
20110207,SKYD,SKY DTLD AG NA
20110207,SAZ,STADA ARZNEIMITT.VNA O.N.
20110207,SZU,SUEDZUCKER MA./OCHS. O.N.
20110207,SY1,SYMRISE AG INH. O.N.
20110207,TGM,TOGNUM AG
20110207,TUI1,TUI AG NA
20110207,VOS,VOSSLOH AG O.N.
20110207,WCH,WACKER CHEMIE        O.N.
20110207,WIN,WINCOR NIXDORF O.N.
